name;wind_east;wind_swest;wind_north;wind_middle
data;0.1068105;0.1791425;0.145357;0.14173325
data;0.151735;0.2318275;0.22333;0.202935
data;0.1808425;0.3038275;0.26574;0.288145
data;0.3441525;0.53279;0.480385;0.502135
data;0.3952975;0.5732825;0.515575;0.527215
data;0.65027;0.8931675;0.8381025;0.774295
data;0.850725;0.9963275;0.9774125;0.96555
data;0.96555;1;0.9973775;0.9986
data;0.994915;1;1;1
data;0.9998375;1;1;1
data;0.9972025;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;0.7333325;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;0.766665;0.8;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;0.997725;0.99772;0.997725;0.979425
data;0.9500375;0.9159475;0.9473;0.79889
data;0.95095;0.9388475;0.94;0.76721
data;0.9112025;0.755785;0.8202;0.5999
data;0.94;0.9083225;0.9359675;0.7520625
data;0.9330875;0.9054425;0.9198425;0.746325
data;0.7368175;0.5754075;0.7224575;0.488425
data;0.56066;0.3060675;0.44082;0.2769425
data;0.62951;0.3849175;0.5352475;0.33848
data;0.9025625;0.8399025;0.8881625;0.7012425
data;0.85294;0.7409225;0.8490375;0.62293
data;0.466755;0.2943475;0.42858;0.2577375
data;0.54115;0.31503;0.39344;0.27918
data;0.415735;0.2420225;0.2836625;0.208375
data;0.42967;0.3038275;0.359235;0.287805
data;0.6742625;0.53279;0.6680325;0.502135
data;0.7018025;0.5654775;0.6329525;0.5244275
data;0.79889;0.833825;0.8420875;0.69262
data;0.732785;0.6742625;0.732785;0.5665925
data;0.54115;0.419915;0.48541;0.361495
data;0.42131;0.27679;0.3732775;0.25902
data;0.5882;0.4852625;0.5216425;0.4139875
data;0.76721;0.56066;0.7431125;0.56066
data;0.6398375;0.5483975;0.5882;0.471475
data;0.518855;0.3903725;0.47705;0.3575925
data;0.3665575;0.246205;0.329575;0.22503
data;0.1808425;0.10270425;0.12342575;0.08659975
data;0.2165325;0.11961325;0.1534275;0.08459
data;0.242025;0.13772825;0.15705;0.08459
data;0.148595;0.08459;0.10029025;0.0616395
data;0.105233;0.0890175;0.097873;0.05568
data;0.3204;0.2276225;0.2386225;0.2187325
data;0.2926225;0.2114325;0.2471225;0.19104
data;0.2515425;0.15705;0.15705;0.151735
data;0.15773;0.1049585;0.15705;0.085073
data;0.18424;0.17009;0.1825425;0.140333
data;0.4407125;0.3983925;0.4178675;0.3691925
data;0.80071;0.873345;0.8414475;0.7668925
data;0.9828875;0.9993875;0.997295;0.99438
data;0.989215;0.9988625;0.9983375;0.9890625
data;0.9026225;0.9555125;0.952775;0.8334475
data;0.92253;0.9500375;0.9330875;0.8593675
data;0.6760375;0.700565;0.7075175;0.5857375
data;0.33869;0.277285;0.30455;0.232135
data;0.301585;0.25494;0.25902;0.1910375
data;0.2199325;0.15943;0.20271;0.126858
data;0.28142;0.2318275;0.2558475;0.1774425
data;0.242025;0.170645;0.1825425;0.148595
data;0.134103;0.090884;0.09692425;0.07005475
data;0.05169425;0.02748625;0.03368325;0.02054075
data;0.02319675;0.0099017;0.01319325;0.0099017
data;0.038689;0.03160675;0.03806925;0.0209835
data;0.038689;0.03337725;0.03786275;0.012131
data;0.02541;0.012131;0.01295725;0.012131
data;0.0355905;0.01295725;0.01443275;0.012131
data;0.038689;0.03786275;0.03860025;0.02541
data;0.08551475;0.05765275;0.05837725;0.04871475
data;0.223315;0.2218675;0.227785;0.2005925
data;0.139692;0.127614;0.131878;0.105716
data;0.21313;0.22387;0.22163;0.1959225
data;0.352215;0.383585;0.32847;0.344
data;0.27037;0.26411;0.262155;0.2359125
data;0.4978525;0.6137525;0.4939675;0.4954125
data;0.56066;0.6673775;0.56066;0.56066
data;0.54115;0.703485;0.638075;0.5437525
data;0.2993475;0.29265;0.30455;0.24958
data;0.28142;0.25902;0.25902;0.25868
data;0.2012375;0.18424;0.1995375;0.16533
data;0.15705;0.10270425;0.1087425;0.085073
data;0.15773;0.13048;0.13048;0.10149825
data;0.2515425;0.2471225;0.2318275;0.2318275
data;0.25902;0.25902;0.25902;0.2335275
data;0.170645;0.170645;0.1825425;0.15705
data;0.134103;0.134103;0.1084365;0.092414
data;0.0541345;0.038694;0.03718575;0.02603825
data;0.01319325;0.00302733;0.005814178;0.00302733
data;0.012131;0.00098361;0.0108305;0.00098361
data;0.012131;0.001949733;0.012131;0.001949733
data;0.02496725;0.02006125;0.01655725;0.01315625
data;0.05169425;0.0601095;0.04863425;0.04418925
data;0.10029025;0.10029025;0.09425;0.08628075
data;0.21313;0.22333;0.22163;0.19834
data;0.1670225;0.2386225;0.224225;0.22334
data;0.05978725;0.074481;0.063007;0.05918275
data;0.038689;0.038689;0.038689;0.038689
data;0.038689;0.038689;0.038689;0.02319675
data;0.0510745;0.06134425;0.04360125;0.041951
data;0.006888978;0.006113043;0.007699453;0.006814203
data;0.05631525;0.062122;0.05842075;0.05709275
data;0.0601095;0.07923475;0.05016425;0.044809
data;0.04863425;0.05117075;0.04557425;0.037186
data;0.1658575;0.20685;0.1930475;0.194935
data;0.15705;0.204635;0.1961375;0.170645
data;0.1425575;0.15705;0.1449725;0.0995625
data;0.1649925;0.2096525;0.1864325;0.158785
data;0.05582575;0.064377;0.05837725;0.032296
data;0.01292775;0.03072125;0.03027875;0.009715825
data;0.0376265;0.07005475;0.05398925;0.02718025
data;0.038689;0.08459;0.038689;0.015672
data;0.04947975;0.0919175;0.0539485;0.0223935
data;0.207505;0.299575;0.2261725;0.19036325
data;0.25902;0.32847;0.25902;0.25902
data;0.2688775;0.3973425;0.3015875;0.27918
data;0.448285;0.644625;0.566395;0.5380325
data;0.719015;0.92733;0.8276875;0.8449675
data;0.5013125;0.79889;0.65705;0.568525
data;0.443605;0.76721;0.5882;0.4103475
data;0.56066;0.9035225;0.76721;0.584565
data;0.48541;0.7261325;0.598525;0.451965
data;0.3575925;0.51104;0.4439475;0.2523425
data;0.1433425;0.176513;0.1571075;0.0470295
data;0.0286575;0.04497275;0.03993975;0.004513705
data;0.005885225;0.011657975;0.01146;0.000637148
data;0.10088975;0.12115125;0.11758875;0.0385705
data;0.15705;0.1791425;0.15705;0.038689
data;0.15705;0.25902;0.22673;0.0639345
data;0.1774425;0.2836625;0.26574;0.10029025
data;0.4240425;0.6484475;0.5595675;0.37207
data;0.8605575;0.99508;0.962005;0.9238175
data;0.79025;0.98924;0.9500375;0.819655
data;0.8536075;0.9961525;0.9774125;0.8939225
data;0.94;0.9948375;0.9546;0.8157875
data;0.94;0.9997375;0.99475;0.934625
data;0.94;0.9998775;0.990735;0.80559
data;0.81905;0.99072;0.9485775;0.5966525
data;0.9857625;0.9999425;0.999215;0.957085
data;0.88405;0.9861625;0.946125;0.67361
data;0.46118;0.6663175;0.590655;0.19486
data;0.5160675;0.663935;0.5882;0.22673
data;0.672405;0.8586975;0.7431125;0.34098
data;0.2856925;0.3962625;0.354645;0.08292625
data;0.1244425;0.18424;0.16839;0.0187705
data;0.0728195;0.11305;0.076134;0.009344225
data;0.006508105;0.010497178;0.009169378;0.00016393
data;0.003027328;0.003770503;0.003770503;0
data;0.000704928;0.000868855;0.000868855;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0.000540985;0.000737705;0.000737705;0.000278688
data;0.003027328;0.0108305;0.0097779;0.00098361
data;0.000868855;0.00469958;0.001664858;0.000868855
data;0;0.000786888;0.000131148;0
data;0;0;0;0
data;0;0.00042623;0.00042623;0
data;0;0.00016393;8.52E-05;1.64E-05
data;0.000943177;0.005999978;0.00302405;0.002420778
data;0.01131355;0.0355905;0.02408175;0.012131
data;0.00302733;0.015672;0.012131;0.005256805
data;0.00098361;0.00990165;0.01045905;0.00098361
data;0.00018032;0.00034426;0.000295083;0.00018032
data;0;0.000737705;0.000491803;0.000491803
data;0.000590173;0.00098361;0.000868855;0.000911477
data;0;0.000180328;6.55E-06;6.55E-06
data;0.000672125;0.006912533;0.005742045;0.003234968
data;0.006557377;0.0187705;0.01788525;0.012131
data;0.012131;0.038689;0.038689;0.012131
data;0.012131;0.038689;0.038689;0.012131
data;0.0358965;0.0677595;0.04333;0.0214935
data;0.081224;0.148595;0.13646925;0.111975
data;0.05322425;0.1039135;0.08889475;0.05245925
data;0.038689;0.0874885;0.04710425;0.038995
data;0.07923475;0.15536;0.12565;0.081224
data;0.082754;0.1541525;0.112365;0.079949
data;0.03976;0.0809255;0.04710425;0.02457575
data;0.0296785;0.06401775;0.05382725;0.02537325
data;0.2862225;0.4705975;0.36707;0.383245
data;0.264395;0.4324575;0.3060675;0.29729
data;0.25902;0.39344;0.25902;0.25902
data;0.17866;0.3262275;0.25664;0.1597775
data;0.0899025;0.170645;0.15026;0.05245925
data;0.13048;0.2318275;0.170645;0.07540975
data;0.148595;0.2527875;0.2313425;0.082295
data;0.045377;0.0918645;0.0579355;0.02089075
data;0.002710383;0.006508105;0.00377053;0.00037705
data;0.003584805;0.012142025;0.006371653;0.001314753
data;0.0307215;0.0677595;0.0355905;0.011871
data;0.0342625;0.07158475;0.038689;0.012131
data;0.0108305;0.02673775;0.015672;0.00377053
data;0.00098361;0.012131;0.012131;0.00098361
data;0.011142153;0.02606725;0.0192805;0.005154205
data;0.13038775;0.2498775;0.1783925;0.12721275
data;0.3265275;0.5216425;0.3777575;0.38328
data;0.2632;0.44918;0.39344;0.3015875
data;0.2993475;0.54115;0.443605;0.3015875
data;0.39344;0.7431125;0.6398375;0.5114225
data;0.3329525;0.546395;0.4383725;0.2976475
data;0.17043;0.238935;0.21498;0.091229
data;0.085073;0.15705;0.1328955;0.038689
data;0.09425;0.15705;0.15705;0.038689
data;0.15705;0.2471225;0.1825425;0.0639345
data;0.206335;0.3598325;0.264395;0.107535
data;0.3385475;0.5256075;0.44834;0.2536125
data;0.5483975;0.89554;0.7977875;0.5494425
data;0.4432575;0.6715625;0.58918;0.3221025
data;0.264395;0.359805;0.3060675;0.112365
data;0.25902;0.39344;0.288145;0.10029025
data;0.25902;0.39344;0.39344;0.15705
data;0.25902;0.54115;0.39344;0.192735
data;0.25902;0.56066;0.39344;0.15705
data;0.2769425;0.415735;0.39344;0.15705
data;0.364315;0.507705;0.39344;0.1783375
data;0.1978375;0.3083075;0.2769425;0.064843
data;0.25392;0.4012125;0.297105;0.1052565
data;0.3598325;0.5780025;0.443605;0.204635
data;0.5160675;0.7665225;0.6811475;0.3575925
data;0.5437525;0.76721;0.5882;0.3777575
data;0.33504;0.54316;0.4072675;0.1828525
data;0.135695;0.214585;0.182585;0.03680325
data;0.0639345;0.09425;0.08459;0.012131
data;0.038689;0.081224;0.07081975;0.0108305
data;0.018204;0.02748625;0.02673775;0.000786888
data;0.001664858;0.00469958;0.005256805;0
data;0.002469958;0.008043653;0.008043653;8.52E-05
data;0.012131;0.03027875;0.028951;0.00098033
data;0.0355905;0.05016425;0.038689;0.0108305
data;0.022754;0.04333;0.039454;0.005442703
data;0.09956225;0.16705675;0.1221135;0.05250275
data;0.2318275;0.3374325;0.25494;0.13772825
data;0.25902;0.39344;0.25902;0.18424
data;0.2245475;0.319995;0.2454225;0.1216375
data;0.07621275;0.1147875;0.0929215;0.02370675
data;0.207505;0.299575;0.2261725;0.11361325
data;0.22673;0.3105475;0.25664;0.11825225
data;0.09747025;0.147698;0.1289625;0.031601
data;0.0209835;0.04939925;0.0374425;0.004513705
data;0.0355905;0.07540975;0.038689;0.0108305
data;0.03674125;0.07158475;0.038689;0.012131
data;0.012308;0.0351475;0.03204925;0.00281678
data;0.0355905;0.07005475;0.038689;0.01178425
data;0.03674125;0.07158475;0.038689;0.012131
data;0.01292775;0.03559025;0.03249175;0.004327878
data;0.0376265;0.07693975;0.0593445;0.012131
data;0.05322425;0.0874885;0.08459;0.01788525
data;0.12565;0.18425;0.1740875;0.06852475
data;0.206335;0.2769425;0.25902;0.148595
data;0.2210775;0.353655;0.242025;0.1398375
data;0.0577735;0.10969475;0.0674745;0.025235
data;0.038689;0.038689;0.038689;0.012131
data;0.022754;0.04333;0.039454;0.008972775
data;0.07540975;0.13646925;0.1174785;0.0403825
data;0.08459;0.138935;0.08684425;0.03249175
data;0.07693975;0.143765;0.083825;0.0355905
data;0.0209835;0.0447705;0.035672;0.006718475
data;0.028331;0.04710425;0.038689;0.01178425
data;0.0111809;0.0266635;0.02452475;0.00377053
data;0.000848465;0.001801108;0.002469958;0.000213123
data;0.00098033;0.005628428;0.002841528;0.000796722
data;8.52E-05;0.000278688;0.00018032;6.55E-06
data;0;0;0;0
data;0;0;0;0
data;0;0.000491803;0;0
data;0.000229507;0.001057932;0.000262295;0.000213123
data;0.008043653;0.0254778;0.02366675;0.00822945
data;0.03027875;0.0616395;0.038689;0.01295725
data;0.055962;0.1111225;0.08869275;0.049056
data;0.1959125;0.31991;0.23545;0.2044175
data;0.0751085;0.13659875;0.111915;0.0694475
data;0.084284;0.15536;0.122025;0.07489975
data;0.06363925;0.1218075;0.07005475;0.03618225
data;0.008366203;0.02462475;0.021426;0.006185753
data;0.00098361;0.0091585;0.00377053;0.00098361
data;0.0002459;0.000786888;0.000327868;0.0002459
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0.000295083;0.000737705;0.000540985;0.000295083
data;0.003213128;0.0108305;0.0091585;0.007486428
data;0.00302733;0.01611475;0.01443275;0.005628428
data;0.05842075;0.11635025;0.069966;0.060836
data;0.0601095;0.15705;0.08459;0.07540975
data;0.05322425;0.117195;0.0919175;0.04710425
data;0.12565;0.22673;0.21305;0.185045
data;0.18594;0.3598325;0.25902;0.25902
data;0.15705;0.3105475;0.242025;0.22673
data;0.09425;0.18424;0.1244425;0.08639775
data;0.07464475;0.1413525;0.08459;0.038995
data;0.12565;0.22673;0.148595;0.081224
data;0.112365;0.204635;0.15705;0.08459
data;0.08459;0.15705;0.112365;0.044809
data;0.08459;0.11840525;0.08459;0.038689
data;0.08459;0.148595;0.08459;0.038689
data;0.11743;0.2108475;0.16147675;0.0802095
data;0.447245;0.764965;0.589005;0.5549425
data;0.7259;0.9883625;0.876645;0.8939225
data;0.76721;0.9948375;0.94;0.83921
data;0.8536075;0.9997375;0.9774125;0.9646375
data;0.9435075;0.999995;0.998365;0.9917575
data;0.6519175;0.89058;0.8389825;0.61856
data;0.471475;0.76721;0.5882;0.3329525
data;0.443605;0.8046475;0.5882;0.2993475
data;0.535425;0.87602;0.72544;0.3921075
data;0.1773475;0.29553;0.24439;0.08767525
data;0.08459;0.15705;0.112365;0.015672
data;0.05981425;0.08736475;0.06928975;0.0100874
data;0.008366203;0.02009825;0.01788525;0.000426223
data;0.00098361;0.0091585;0.008786825;0
data;0.00040765;0.00098361;0.000495078;0
data;0.000953008;0.00284153;0.002466678;8.52E-05
data;0.00990165;0.027623;0.012131;0.00098033
data;0.008786825;0.02223725;0.01168525;0.00098361
data;0.0007541;0.001801108;0.001243708;0.000131148
data;0.002110758;0.003584805;0.003584805;0.000327868
data;0.0293815;0.054716;0.03293475;0.010273275
data;0.038689;0.08459;0.038689;0.012131
data;0.038689;0.08459;0.038689;0.012131
data;0.038689;0.08459;0.05551925;0.012131
data;0.02540975;0.05628425;0.038689;0.012131
data;0.038689;0.08459;0.0608745;0.015672
data;0.038689;0.08459;0.08459;0.038689
data;0.03600375;0.07005475;0.05016425;0.015672
data;0.004914855;0.015540975;0.012885225;0.002355203
data;0.00098361;0.00098361;0.00098361;8.52E-05
data;0.00414208;0.013027275;0.0138854;0.003395625
data;0.04553575;0.07168675;0.05781425;0.02098375
data;0.011956275;0.0250675;0.01965575;0.005256805
data;0.01443275;0.038789;0.028951;0.009344225
data;0.03860025;0.082652;0.038689;0.012131
data;0.015672;0.041494;0.02983625;0.012131
data;0.01655725;0.044809;0.038689;0.012131
data;0.06103525;0.1218475;0.0936365;0.047067
data;0.310075;0.542185;0.4251875;0.4221025
data;0.3687975;0.535575;0.5079025;0.48387
data;0.129583;0.228875;0.18523;0.094816
data;0.13395;0.23884;0.1815125;0.07816375
data;0.025847;0.047712;0.0380805;0.0111729
data;0.0355905;0.07311475;0.05854975;0.01205675
data;0.05245925;0.1051205;0.08459;0.02009825
data;0.09425;0.1791425;0.13048;0.0601095
data;0.15705;0.25902;0.15705;0.08459
data;0.1341025;0.2352225;0.15705;0.08459
data;0.202935;0.3374325;0.2471225;0.13772825
data;0.2688775;0.3973425;0.3015875;0.214025
data;0.392545;0.6434725;0.5216425;0.456045
data;0.443605;0.8161675;0.5882;0.56066
data;0.56066;0.94;0.76721;0.5985275
data;0.56066;0.94;0.76721;0.56066
data;0.6054125;0.9518625;0.76721;0.56066
data;0.73623;0.9865375;0.879525;0.604855
data;0.490985;0.8296075;0.6352475;0.360885
data;0.7236625;0.9714625;0.854555;0.620005
data;0.939425;0.999995;0.990735;0.940105
data;0.9500375;1;0.9965;0.9518625
data;0.9985125;1;1;0.9993875
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;0.9999825;1;1;0.9986
data;0.9633725;0.999545;0.99716;0.8103875
data;0.511305;0.73851;0.657175;0.200787
data;0.2074625;0.3168825;0.288145;0.03956825
data;0.25834;0.38672;0.3575925;0.05092925
data;0.26126;0.39344;0.2823175;0.040525
data;0.38672;0.55905;0.43211;0.1052565
data;0.5514775;0.82412;0.6157375;0.211355
data;0.838645;0.99055;0.937665;0.503335
data;0.9500375;1;0.99475;0.7568825
data;0.896805;0.9985125;0.990735;0.6054125
data;0.764915;0.9701125;0.9202075;0.42967
data;0.5746575;0.9083225;0.76721;0.2769425
data;0.7520625;0.956425;0.876645;0.380545
data;0.876645;0.9972;0.9774125;0.5522975
data;0.94;1;0.9546;0.56066
data;0.9473;0.9999825;0.9938375;0.5876425
data;0.7041875;0.9650925;0.8534625;0.334
data;0.5601025;0.829945;0.7155725;0.224225
data;0.351585;0.422985;0.3653025;0.06271175
data;0.177845;0.2391675;0.21455;0.024613
data;0.61457;0.8355675;0.7600775;0.3112225
data;0.5013125;0.8190475;0.66241;0.2094525
data;0.39344;0.705245;0.56066;0.15705
data;0.39344;0.4776075;0.42967;0.09425
data;0.39344;0.5601025;0.518855;0.148595
data;0.39344;0.56066;0.479835;0.1401425
data;0.443605;0.663935;0.56066;0.204635
data;0.622625;0.8219275;0.7018;0.3015875
data;0.844965;0.977945;0.9156225;0.525085
data;0.9658725;0.999995;0.99659;0.812735
data;0.9999425;1;1;0.99876
data;1;1;1;0.99947
data;0.99659;1;1;0.871235
data;0.99475;1;1;0.76239
data;0.9591625;1;0.9957725;0.5792475
data;0.99755;1;0.9999425;0.9095025
data;0.9998375;1;1;0.9774125
data;0.994915;1;1;0.75758
data;0.99475;1;0.99904;0.5882
data;0.996675;1;1;0.8449675
data;0.9609875;0.9998775;0.997725;0.5490175
data;0.8248075;0.971235;0.9500375;0.3015875
data;0.7293425;0.9083225;0.783825;0.224225
data;0.411695;0.5042425;0.4559475;0.063007
data;0.19324;0.2202075;0.2137725;0.0187705
data;0.0809255;0.09425;0.0706175;0.002469958
data;0.08408;0.09438875;0.083825;0.005814303
data;0.0286575;0.022847;0.029918;0.00034426
data;0.012131;0.001949733;0.012131;0
data;0.01832775;0.0209465;0.02054075;0.000311475
data;0.0677595;0.07693975;0.06852475;0.008601025
data;0.08459;0.0639345;0.08459;0.012131
data;0.143765;0.11719775;0.16219;0.03160675
data;0.21313;0.15705;0.25902;0.0639345
data;0.25902;0.18594;0.25902;0.08459
data;0.25902;0.2926225;0.25902;0.08459
data;0.25902;0.39344;0.25902;0.08459
data;0.175745;0.3262275;0.21313;0.04710425
data;0.15705;0.2769425;0.15705;0.038689
data;0.151735;0.3892575;0.15705;0.038689
data;0.085073;0.26544;0.106812;0.01649825
data;0.134783;0.4257375;0.18765;0.04398275
data;0.285145;0.761085;0.34639;0.13048
data;0.4326875;0.9594825;0.55672;0.29523
data;0.8183225;0.9999425;0.9472175;0.8142525
data;0.5942625;0.972615;0.75758;0.478395
data;0.81511;0.99666;0.9379875;0.734
data;0.98994;1;0.9999425;0.9954275
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;0.99889;1;1
data;1;0.10111;0.616667;1
data;1;0.68333425;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;0.52777675;1;1
data;1;0.98889;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;0.997725
data;1;1;1;0.99475
data;1;1;1;0.9838
data;1;1;1;0.94
data;1;1;1;0.9083225
data;1;1;1;0.5490175
data;0.9953125;0.9998775;0.9978125;0.2513725
data;0.94219;0.9876625;0.9500375;0.1128475
data;0.96555;0.9972;0.9774125;0.200755
data;0.99475;1;0.99475;0.25902
data;0.9774125;0.9985125;0.990735;0.2301275
data;0.8420875;0.9701125;0.9202075;0.1244425
data;0.67082;0.7472525;0.732785;0.07311475
data;0.42623;0.5090975;0.4718175;0.0320495
data;0.182995;0.197035;0.189945;0.004897678
data;0.447245;0.463215;0.4349475;0.04951225
data;0.56066;0.598525;0.562035;0.0899025
data;0.7259;0.8893;0.7837425;0.200755
data;0.9238575;0.99666;0.9711475;0.3745
data;0.994385;1;0.99979;0.649975
data;0.99475;1;1;0.7259
data;0.99475;1;1;0.56066
data;0.99475;1;0.99545;0.56066
data;0.99554;1;0.9993875;0.610005
data;1;1;1;0.962005
data;1;1;1;0.978325
data;1;1;1;0.8392075
data;0.99825;1;1;0.76721
data;1;1;1;0.9067325
data;1;1;1;0.999405
data;0.9972875;1;1;0.740545
data;0.99475;1;1;0.527215
data;0.9838;1;1;0.39344
data;0.94;1;1;0.350875
data;0.9518625;0.9998375;0.9989775;0.3687975
data;0.77304;0.94219;0.8389825;0.1777075
data;0.9427775;0.978465;0.92294;0.4414275
data;0.99979;1;0.999545;0.9481925
data;1;1;1;1
data;1;1;1;1
data;1;1;1;0.9985125
data;1;1;1;0.9993875
data;1;1;1;0.9774125
data;0.9992125;1;0.9962975;0.79889
data;1;1;0.9999425;0.9067325
data;1;1;1;0.999615
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;0.9993
data;0.9999825;1;1;0.7718975
data;0.995205;1;0.9978125;0.3653025
data;0.99475;1;0.996065;0.2993475
data;0.9964125;1;1;0.4818025
data;1;1;1;0.9095025
data;1;1;1;0.9938375
data;1;1;1;0.8486425
data;0.99755;1;1;0.52154
data;0.99475;1;0.9957725;0.3783175
data;0.9964125;1;0.9999425;0.56282
data;0.907755;0.997115;0.9691625;0.334
data;0.76721;0.9473;0.8248075;0.170645
